Visit_ID,CINEPLEX_D_Membership_ID,Visit_Date,Visit_TimeSlice_ID,Location_ID,Auditorium_Experience_ID,Film_ID,Seating_Experience_ID,Sales_Channel_ID,Performance_Experience_ID,Performance_Type_ID,Spend,Revenue,Points_Earned,Points_Redeemed,Discount,Has_US_Is_LrgPopcorn,Has_US_Is_Butter,Has_US_Is_Alcohol,Has_US_Is_Candy,Has_US_Is_Coffee,Has_US_Is_Kiddietray,Has_US_Is_Voucher,Has_US_Is_MenuFood
40394,5049629,2019-07-04,23,3143,0,0,0,8,0,0,31,31,155,0,3.44,0,0,0,0,0,0,0,1
40395,5062523,2019-07-04,16,7001,0,0,0,8,0,0,42,42,100,0,4.67,0,0,0,0,0,0,0,0
40396,5100802,2019-07-04,28,9406,3,30904,2,8,3,1,13.04,13.04,200,0,1.45,0,0,0,0,0,0,0,0
40397,5140553,2019-07-04,27,1413,1,26901,1,8,2,1,25.72,25.72,125,0,2.86,0,0,0,0,0,0,0,0
40399,5359193,2019-07-04,22,7265,1,29120,1,8,1,1,36.63,36.63,210,0,4.07,0,0,0,0,0,0,0,1
40402,5524824,2019-07-04,22,7112,1,24422,1,8,1,1,68.91,68.91,412,0,7.66,0,1,0,1,0,0,0,0
40403,5538809,2019-07-04,28,8126,3,30904,2,12,3,1,27.65,27.65,259,0,3.06,0,0,0,0,0,0,0,1
40405,5618151,2019-07-04,33,7267,1,26901,1,8,2,1,53.67,53.67,371,0,5.95,1,0,0,1,0,0,0,0
40406,5639116,2019-07-04,34,7312,2,26901,2,8,2,1,51.62,51.62,292,0,5.75,1,1,0,0,0,0,0,0
40407,5777823,2019-07-04,15,7290,1,24975,1,2,1,1,0,21.5,0,2500,0,0,0,0,0,0,0,0,0
40408,5798071,2019-07-04,26,5119,1,26901,1,8,1,1,25.94,42.12,194,1250,2.88,0,0,0,1,0,0,0,0
40413,6002560,2019-07-04,32,9185,1,30803,1,8,1,1,49.74,49.74,259,0,5.53,0,0,0,1,0,0,0,1
40414,6069713,2019-07-04,22,7298,1,28851,1,2,1,1,12.38,12.38,125,0,1.38,0,0,0,0,0,0,0,0
40415,6177752,2019-07-04,34,1412,1,29244,1,2,1,1,26.64,26.64,125,0,2.96,0,0,0,0,0,0,0,0
40416,6301947,2019-07-04,31,8126,1,26901,1,6,1,1,31.95,31.95,125,0,3.54,0,0,0,0,0,0,0,0
40417,6326993,2019-07-04,26,1149,1,26901,1,8,1,1,25.99,25.99,188,0,2.89,0,0,0,0,0,0,0,0
40419,6371374,2019-07-04,30,3147,1,30513,1,8,1,1,17.32,48.1608,211,0,1.92,0,0,0,0,0,0,1,0
40420,6513089,2019-07-04,13,8126,1,24422,1,2,1,1,32.16,32.16,255,0,3.58,0,0,0,0,0,0,0,0
40422,6711010,2019-07-04,26,7411,1,26901,1,6,1,1,35.38,46.13,190,1250,3.92,0,0,0,0,0,0,0,0
40423,6828406,2019-07-04,15,7311,1,26901,1,8,2,1,10.18,20.93,51,1250,1.13,0,0,0,1,0,0,0,0
40424,6903661,2019-07-04,21,7405,2,26901,2,8,1,1,44.01,44.01,391,0,4.89,0,0,0,0,0,0,0,0
40428,6948483,2019-07-04,19,3401,0,0,0,8,0,0,5.19,5.19,26,0,0.58,0,0,0,0,0,0,0,0
40430,7045504,2019-07-04,34,7424,0,0,0,8,0,0,18.17,18.17,90,0,2.01,1,0,0,1,0,0,0,0
40431,7064211,2019-07-04,32,3144,1,26901,3,12,2,1,84.73,84.73,369,0,9.45,1,1,0,1,0,0,0,0
40435,7211746,2019-07-04,35,1412,1,28851,1,12,1,1,10.98,32.48,54,2500,1.22,0,0,0,0,0,0,0,0
40436,7217125,2019-07-04,25,3132,1,26901,1,8,1,1,25.92,41.4708,255,0,2.88,0,1,0,0,0,0,0,0
40438,7266948,2019-07-04,28,7139,0,0,0,8,0,0,63.75,63.75,235,0,7.07,0,0,1,0,0,0,0,1
40439,7304180,2019-07-04,23,3144,1,28156,1,8,1,1,94.72,94.72,622,0,10.51,1,1,0,1,0,0,0,0
40441,7411321,2019-07-04,21,4108,1,26901,1,8,2,1,2.61,10.4138,125,0,0.29,0,0,0,0,0,0,0,0
40442,7477148,2019-07-04,15,1409,3,30846,2,12,3,1,19.99,28.99,200,2000,2.23,0,0,0,0,0,0,0,0
40444,7519433,2019-07-04,28,7268,2,26901,2,8,2,1,92.32,92.32,368,0,10.24,1,1,0,0,0,0,0,0
40445,7528804,2019-07-04,27,3142,2,26901,1,6,1,1,11.42,11.42,200,0,1.27,0,0,0,0,0,0,0,0
40448,7659614,2019-07-04,26,3138,1,29120,1,6,1,1,48.77,48.77,190,0,5.42,0,0,0,0,0,0,0,0
40449,7681031,2019-07-04,32,1136,1,31168,1,4,1,1,51.44,51.44,125,0,5.72,0,0,0,0,0,0,0,0
40450,7738765,2019-07-04,27,7428,1,29277,1,8,1,1,0,43,0,5000,0,0,0,0,0,0,0,0,0
40452,7918248,2019-07-04,32,1141,1,26901,1,8,2,1,0,10.75,0,1250,0,0,0,0,0,0,0,0,0
40456,8328066,2019-07-04,34,2111,1,26901,1,8,2,1,19.6,19.6,160,0,2.18,0,0,0,0,0,0,0,0
40457,8396005,2019-07-04,14,7123,2,26901,1,8,1,1,22.86,40.86,114,4000,2.54,1,0,0,1,0,0,0,0
40458,8438585,2019-07-04,31,7402,1,26901,1,12,1,1,13.27,13.27,125,0,1.47,0,0,0,0,0,0,0,0
40459,8464900,2019-07-04,33,1145,4,26901,1,8,2,1,7.49,29.99,37,5000,0.83,1,0,0,0,0,0,0,0
40462,8554004,2019-07-04,26,1409,1,26901,1,12,1,1,28.56,28.56,125,0,3.18,0,0,0,0,0,0,0,0
40465,8682670,2019-07-04,14,7428,0,0,0,8,0,0,12.98,12.98,64,0,1.44,0,0,0,0,0,0,0,1
40466,8685505,2019-07-04,27,5130,1,26901,1,8,2,1,18.17,28.92,90,1250,2.01,1,0,0,1,0,0,0,0
40467,8731877,2019-07-04,33,1137,1,24975,1,2,2,1,0,10.75,0,1250,0,0,0,0,0,0,0,0,0
40468,8763144,2019-07-04,33,1408,2,26901,2,8,2,1,41.85,41.85,228,0,4.65,0,0,0,0,0,0,0,0
40471,8916719,2019-07-04,26,7429,1,26901,1,12,1,1,29.88,29.88,125,0,3.33,0,0,0,0,0,0,0,0
40474,8999082,2019-07-04,31,7407,0,0,0,8,0,0,17.94,17.94,90,0,2,0,1,0,0,0,0,0,0
40475,9026957,2019-07-04,23,7130,1,31168,1,8,1,1,0,10.75,0,1250,0,0,0,0,0,0,0,0,0
40478,9119115,2019-07-04,32,7253,1,30513,1,8,1,1,0,10.75,0,1250,0,0,0,0,0,0,0,0,0
40479,9153421,2019-07-04,32,1137,1,26901,1,8,1,1,51.26,51.26,274,0,5.7,0,0,0,1,0,0,0,0
40481,9193704,2019-07-04,32,7411,2,30513,2,12,1,1,15.91,24.91,200,2000,1.77,0,0,0,0,0,0,0,0
40482,9368463,2019-07-04,28,7123,3,30904,2,8,3,1,71.99,71.99,374,0,8.01,1,0,0,1,0,0,0,1
40484,9434768,2019-07-04,14,1145,1,26901,1,6,1,1,0,15.56,125,0,0,0,0,0,0,0,0,0,0
40485,9513451,2019-07-04,34,7296,2,26901,1,8,2,1,0,18,0,4000,0,0,0,0,0,0,0,0,0
40487,9530698,2019-07-04,26,7422,1,28156,1,12,2,1,0,10.75,0,1250,0,0,0,0,0,0,0,0,0
40490,9677470,2019-07-04,16,7312,2,26901,2,8,2,1,131,131,646,0,14.61,0,1,0,1,0,0,0,0
40491,9725224,2019-07-04,31,7115,1,28851,1,12,1,1,14.68,25.43,173,1250,1.63,0,0,0,0,0,0,0,1
40495,9838373,2019-07-04,30,3409,1,29277,1,8,1,1,14.17,29.6028,195,0,1.57,1,1,0,0,0,0,0,0
40497,9904374,2019-07-04,33,3142,2,26901,2,2,1,1,16.18,16.18,200,0,1.8,0,0,0,0,0,0,0,0
40498,9942912,2019-07-04,28,9185,4,26901,1,12,1,1,30.44,30.44,250,0,3.4,0,0,0,0,0,0,0,0
40499,9968348,2019-07-04,32,7411,1,31168,1,12,1,1,24.76,46.26,125,2500,2.76,0,0,0,0,0,0,0,0
40502,9979185,2019-07-04,20,1136,1,30513,1,4,1,1,0,21.5,0,2500,0,0,0,0,0,0,0,0,0
40503,9982077,2019-07-04,38,1136,0,0,0,8,0,0,5.69,5.69,28,0,0.63,0,0,0,0,0,0,0,0
40504,10038514,2019-07-04,31,3132,1,21683,1,8,2,1,93.03,93.03,432,0,10.31,1,0,0,1,0,0,0,0
40505,10088717,2019-07-04,17,1412,1,22997,1,2,1,1,13.32,13.32,125,0,1.48,0,0,0,0,0,0,0,0
40507,36305,2019-07-05,14,7271,1,24975,1,8,1,1,57.21,57.21,422,0,6.37,0,0,0,1,0,0,0,0
40508,39104,2019-07-05,25,3144,1,29277,1,8,1,1,28.49,28.49,297,0,3.17,1,1,0,0,0,0,0,0
40509,94031,2019-07-05,30,3401,3,31125,2,12,3,1,87.08,87.08,530,0,9.69,1,1,0,1,0,0,0,0
40510,96633,2019-07-05,27,7213,1,29244,1,12,1,1,43.42,43.42,217,0,4.82,1,0,0,1,0,0,0,0
40511,141931,2019-07-05,27,9401,1,26901,1,8,2,1,41.25,41.25,200,0,4.58,0,0,0,0,0,0,0,0
40513,281853,2019-07-05,16,7130,0,0,0,8,0,0,12.18,12.18,61,0,1.36,0,0,0,0,0,0,0,0
40514,328459,2019-07-05,22,4403,4,26901,1,2,1,1,43.78,43.78,250,0,4.86,0,0,0,0,0,0,0,0
40515,332908,2019-07-05,26,2401,0,0,0,8,0,0,46.72,46.72,232,0,5.2,0,0,0,0,0,0,0,0
40516,355664,2019-07-05,21,7407,1,31125,1,8,1,1,11.49,19.2718,183,0,1.28,0,0,0,0,0,0,0,1
40518,461460,2019-07-05,27,1422,1,21683,1,2,2,1,32.36,32.36,125,0,3.6,0,0,0,0,0,0,0,0
40520,543977,2019-07-05,31,7260,1,26843,1,2,1,1,0,21.5,0,2500,0,0,0,0,0,0,0,0,0
40522,569255,2019-07-05,21,7213,3,30846,2,12,3,1,35.19,44.19,200,2000,3.9,0,0,0,0,0,0,0,0
40523,636230,2019-07-05,31,1129,0,0,0,8,0,0,11.18,11.18,55,0,1.24,0,0,0,0,0,0,0,0
40524,699765,2019-07-05,27,9143,1,30277,1,12,1,1,10,20.75,125,1250,1.11,0,0,0,0,0,0,0,0
40525,827650,2019-07-05,26,7413,0,0,0,8,0,0,20.17,20.17,101,0,2.25,0,0,0,0,0,0,0,1
40526,852198,2019-07-05,31,7402,1,26901,1,4,1,1,13.27,13.27,125,0,1.47,0,0,0,0,0,0,0,0
40527,876033,2019-07-05,26,7429,1,26901,1,8,1,1,40.07,40.07,225,0,4.45,1,1,0,1,0,0,0,0
40530,1030895,2019-07-05,21,7130,1,21683,1,12,1,1,16.87,16.87,147,0,1.88,0,0,0,0,0,0,0,0
40531,1054124,2019-07-05,28,7260,4,26901,1,6,2,1,46,46,250,0,5.12,0,0,0,0,0,0,0,0
40534,1455217,2019-07-05,14,1137,1,26901,1,12,1,1,0,10.75,0,1250,0,0,0,0,0,0,0,0,0
40536,1668908,2019-07-05,32,7241,1,23088,1,2,1,1,22.56,22.56,125,0,2.5,0,0,0,0,0,0,0,0
40542,1953924,2019-07-05,26,9190,1,30277,1,8,1,1,42.11,42.11,244,0,4.67,1,1,0,1,0,0,0,0
40544,2101806,2019-07-05,20,3140,1,26901,1,12,1,1,18.09,18.09,190,0,2.01,0,0,0,0,0,0,0,0
40545,2239905,2019-07-05,28,7411,1,28851,1,12,1,1,24.76,24.76,250,0,2.76,0,0,0,0,0,0,0,0
40546,2336503,2019-07-05,18,1422,1,21683,1,8,1,1,25.5,25.5,185,0,2.83,0,0,0,0,0,0,0,0
40547,2488617,2019-07-05,29,3403,1,26901,1,2,2,1,34.26,34.26,125,0,3.8,0,0,0,0,0,0,0,0
40548,2503394,2019-07-05,28,7422,3,30904,2,8,3,1,69.92,78.92,490,2000,7.77,1,0,0,1,0,0,0,0
40550,2585725,2019-07-05,16,9406,1,29277,1,8,1,1,9.56,9.56,125,0,1.06,0,0,0,0,0,0,0,0
40551,2643463,2019-07-05,26,7130,4,26901,1,12,1,1,37.74,60.24,189,5000,4.19,0,0,0,1,0,0,0,1
40553,2740910,2019-07-05,27,9196,3,30847,2,12,3,1,55,55,509,0,6.1,0,0,0,1,0,1,0,1
40554,2807169,2019-07-05,27,7270,1,29120,1,6,1,1,15.48,15.48,125,0,1.72,0,0,0,0,0,0,0,0
40555,2815676,2019-07-05,33,1144,2,26901,2,12,2,1,48.54,48.54,200,0,5.4,0,0,0,0,0,0,0,0
40556,2950053,2019-07-05,33,7407,1,26901,1,12,1,1,36.56,36.56,177,0,4.06,1,1,0,0,0,0,0,0
40557,3016567,2019-07-05,28,7408,1,28851,1,8,1,1,8.29,19.04,41,1250,0.92,0,0,0,0,0,0,0,1
40558,3109429,2019-07-05,30,3401,0,0,0,8,0,0,18.17,18.17,90,0,2.01,1,0,0,1,0,0,0,0
40559,3116384,2019-07-05,30,3149,0,0,0,8,0,0,81.75,81.75,410,0,9.09,0,0,0,0,0,0,0,1
40560,3177935,2019-07-05,28,7289,1,28851,1,2,1,1,0,10.75,0,1250,0,0,0,0,0,0,0,0,0
40562,3221869,2019-07-05,32,7283,1,26901,2,12,2,1,33.31,44.06,220,1250,3.69,1,1,0,1,0,0,0,0
40563,3258991,2019-07-05,18,9185,1,30238,1,12,1,1,19.86,30.72,297,0,2.22,0,0,0,0,0,0,0,0
40564,3300381,2019-07-05,14,2403,1,21683,1,8,1,1,10.77,26.95,118,1250,1.2,0,0,0,0,0,0,0,0
40565,3326322,2019-07-05,12,7429,1,24422,1,8,1,1,19.67,51.92,98,3750,2.19,0,0,0,1,0,1,0,0
40566,3348562,2019-07-05,30,3151,0,0,0,8,0,0,44.01,44.01,220,0,4.9,1,1,0,1,0,0,0,0
40567,3515616,2019-07-05,16,7424,1,29120,1,8,1,1,12.18,22.93,61,1250,1.36,0,0,0,1,0,0,0,0
40568,3523476,2019-07-05,18,7117,1,21683,1,8,1,1,15.07,44.57,65,3500,1.68,0,0,1,0,0,0,0,0
40569,3532959,2019-07-05,33,1137,1,28851,1,2,1,1,10.71,18.49,250,0,1.19,0,0,0,0,0,0,0,0
40570,3533798,2019-07-05,20,3143,4,26901,1,8,1,1,17.99,29.24,91,2500,2,0,0,0,0,1,0,0,1
40573,3584781,2019-07-05,25,7408,1,21683,1,8,1,1,36.36,44.1331,329,0,4.04,0,0,0,1,0,1,0,0
40574,3659700,2019-07-05,15,7408,3,30846,2,8,3,1,30.68,45.11,373,2000,3.41,0,0,0,0,0,0,0,1
40575,3757488,2019-07-05,26,1142,0,0,0,8,0,0,18.32,18.32,91,0,2.04,0,1,0,1,1,1,0,0
40578,3842424,2019-07-05,24,4114,2,26901,2,8,1,1,61.46,61.46,367,0,6.83,1,1,0,1,0,0,0,1
40580,3924550,2019-07-05,33,1405,2,26901,1,8,1,1,34.84,52.84,175,4000,3.88,0,0,0,1,0,0,0,0
40581,3960278,2019-07-05,34,7199,1,31125,1,2,1,1,23.9,23.9,250,0,2.66,0,0,0,0,0,0,0,0
40582,3980353,2019-07-05,20,9109,1,31125,1,12,1,1,23.92,23.92,125,0,2.66,0,0,0,0,0,0,0,0
40583,3987708,2019-07-05,31,2402,1,0,1,8,1,0,25,25,200,0,2.78,0,0,0,0,0,0,0,0
40584,4053603,2019-07-05,21,3132,1,24422,1,8,1,1,18.13,33.679,215,0,2.01,1,1,0,0,0,0,1,0
40585,4077790,2019-07-05,28,7268,1,28156,1,8,2,1,20.82,20.82,165,0,2.32,0,0,0,0,0,0,0,1
40588,4356054,2019-07-05,20,9203,1,31200,1,8,1,1,7.39,7.39,125,0,0.82,0,0,0,0,0,0,0,0
40589,4415625,2019-07-05,31,1148,1,21683,1,2,2,1,29.52,51.02,125,2500,3.28,0,0,0,0,0,0,0,0
40590,4507988,2019-07-05,14,7405,1,29277,1,8,1,1,36.55,36.55,219,0,4.06,0,0,0,1,0,0,0,0
40591,4509196,2019-07-05,33,7268,1,26901,1,6,1,1,20.36,20.36,125,0,2.26,0,0,0,0,0,0,0,0
40592,4526095,2019-07-05,37,4114,0,0,0,8,0,0,8.47,8.47,42,0,0.94,0,1,0,0,0,0,0,0
40593,4608227,2019-07-05,33,3150,1,26901,1,2,1,1,0,15.5772,125,0,0,0,0,0,0,0,0,0,0
40594,4634138,2019-07-05,29,3403,1,21683,1,8,1,1,12.14,27.6886,187,0,1.36,1,1,0,0,0,0,1,0
40595,4671112,2019-07-05,31,1409,1,26901,1,12,2,1,79.22,79.22,264,0,8.8,0,0,0,1,0,0,1,0
40596,4860238,2019-07-05,34,7130,4,26843,1,8,1,1,21.47,32.72,108,2500,2.39,0,1,0,0,0,0,0,1
40597,4901870,2019-07-05,15,1410,1,21683,1,6,2,1,0,21.5,0,2500,0,0,0,0,0,0,0,0,0
40598,4963570,2019-07-05,35,2402,0,0,0,8,0,0,29.35,29.35,147,0,3.27,0,0,0,1,0,0,0,0
40599,4974235,2019-07-05,20,7117,1,26901,1,8,1,1,15.17,15.17,150,0,1.68,0,0,0,1,0,0,0,0
40601,5008825,2019-07-05,32,1142,2,26901,3,12,2,1,97.23,97.23,357,0,10.8,1,1,0,0,0,0,0,0
40603,5048960,2019-07-05,30,9109,1,31120,1,8,1,1,16.65,16.65,148,0,1.85,0,0,0,0,0,0,0,0
40607,5242481,2019-07-05,33,9177,1,30239,1,8,1,1,33.94,33.94,311,0,3.78,0,0,0,0,0,0,0,0
40608,5415623,2019-07-05,26,5130,1,26901,1,8,1,1,22.33,22.33,183,0,2.48,0,0,0,0,0,0,0,0
40609,5437299,2019-07-05,26,5130,1,31125,1,2,1,1,0,10.75,0,1250,0,0,0,0,0,0,0,0,0
40610,5493406,2019-07-05,27,7289,1,26901,1,12,2,1,33.47,44.22,179,1250,3.72,1,0,0,1,0,0,0,0
40611,5571520,2019-07-05,33,7115,1,29120,1,12,1,1,8.19,18.94,65,1250,0.91,0,0,0,0,0,0,0,0
40613,5600601,2019-07-05,23,7130,2,26901,2,12,1,1,54.9,54.9,324,0,6.1,1,1,0,1,0,0,0,0
40614,5646113,2019-07-05,21,7260,4,26901,1,8,2,1,138.97,138.97,576,0,15.45,1,1,1,0,0,0,0,1
40615,5668024,2019-07-05,28,7408,1,28851,1,8,1,1,43.42,43.42,217,0,4.82,1,0,0,1,0,0,0,0
40617,5677934,2019-07-05,32,6111,1,26901,1,8,1,1,22.86,44.36,114,2500,2.54,1,0,0,1,0,0,0,0
40618,5712083,2019-07-05,26,1142,1,29120,1,6,1,1,22.84,22.84,125,0,2.54,0,0,0,0,0,0,0,0
40619,5763210,2019-07-05,21,7430,1,26901,1,8,1,1,22.75,22.75,227,0,2.53,1,0,0,0,0,0,0,0
40620,5835446,2019-07-05,28,7424,1,21683,1,8,1,1,11.5,11.5,125,0,1.28,0,0,0,0,0,0,0,0
40621,5836087,2019-07-05,18,7404,1,28851,1,8,1,1,40.23,40.23,202,0,4.47,0,0,0,1,0,0,0,0
40623,6023394,2019-07-05,33,1148,1,29120,1,8,1,1,19.9,41.4,101,2500,2.22,1,1,0,0,0,0,1,0
40625,6125673,2019-07-05,31,7402,1,26901,1,8,1,1,10.18,20.93,51,1250,1.13,0,0,0,1,0,0,0,0
40626,6143024,2019-07-05,32,5130,1,24975,1,12,2,1,37.81,59.31,255,2500,4.19,0,0,0,0,0,0,0,0
40627,6352538,2019-07-05,32,1412,1,26901,1,8,2,1,25.11,25.11,165,0,2.79,0,1,0,0,0,0,0,0
40628,6405955,2019-07-05,34,7249,1,26901,1,8,2,1,4.99,63.99,25,7000,0.55,0,0,0,1,0,0,0,0
40629,6492336,2019-07-05,27,7199,1,29120,1,8,1,1,23.9,23.9,125,0,2.66,0,0,0,0,0,0,0,0
40630,6569695,2019-07-05,30,3132,1,29277,1,8,1,1,46.64,46.64,238,0,5.17,0,0,0,1,0,0,0,0
40631,6660116,2019-07-05,32,1409,1,21683,1,8,2,1,24.85,46.35,125,2500,2.77,1,1,0,1,0,0,0,0
40632,6755775,2019-07-05,33,5143,1,31125,1,12,1,1,20.86,20.86,250,0,2.32,0,0,0,0,0,0,0,0
40633,6764503,2019-07-05,27,1415,1,26901,1,2,2,1,24.74,35.49,125,1250,2.75,0,0,0,0,0,0,0,0
40634,6769795,2019-07-05,33,1413,0,0,0,8,0,0,8.97,8.97,45,0,1,0,1,0,0,0,0,0,0
40635,6782143,2019-07-05,32,3401,1,26901,1,2,1,1,0,31.0852,125,0,0,0,0,0,0,0,0,0,0
40636,6876690,2019-07-05,28,3146,1,21683,1,8,2,1,32.36,32.36,250,0,3.6,0,0,0,0,0,0,0,0
40637,7015678,2019-07-05,32,3147,1,31080,1,12,1,1,11.42,11.42,125,0,1.27,0,0,0,0,0,0,0,0
40638,7066163,2019-07-05,31,4114,1,29244,1,8,1,1,12.67,23.42,63,1250,1.41,0,0,0,0,0,0,0,0
40639,7127240,2019-07-05,33,7123,1,31125,1,2,1,1,24.76,24.76,125,0,2.76,0,0,0,0,0,0,0,0
40640,7205378,2019-07-05,28,9172,1,30052,1,8,1,1,22.6,22.6,125,0,2.52,0,0,0,0,0,0,0,0
40641,7218127,2019-07-05,13,7122,1,26901,1,8,1,1,12.08,33.8,267,0,1.34,0,0,0,0,1,0,0,0
40642,7364491,2019-07-05,28,5145,3,30904,2,6,3,1,123.23,123.23,1300,0,13.71,0,0,0,0,0,0,0,0
40643,7369067,2019-07-05,16,7420,0,0,0,8,0,0,22.78,22.78,114,0,2.53,0,0,0,1,0,0,0,1
40645,7429599,2019-07-05,26,7115,1,26901,1,12,2,1,0,21.5,0,2500,0,0,0,0,0,0,0,0,0
40646,7438631,2019-07-05,22,7249,1,29120,1,8,1,1,10.61,10.61,125,0,1.18,0,0,0,0,0,0,0,0
40648,7659368,2019-07-05,16,2401,1,22997,1,8,1,1,110.69,110.69,552,0,12.3,0,1,0,1,0,1,0,0
40649,7678474,2019-07-05,33,1136,1,31080,1,12,1,1,12.86,12.86,125,0,1.43,0,0,0,0,0,0,0,0
40652,7972849,2019-07-05,26,1145,1,26901,1,8,2,1,0,32.25,0,3750,0,0,0,0,0,0,0,0,0
40653,8035451,2019-07-05,28,7256,2,26901,2,2,2,1,28.3,28.3,200,0,3.14,0,0,0,0,0,0,0,0
40654,8048076,2019-07-05,27,9153,1,30803,1,8,1,1,42.66,42.66,363,0,4.74,0,0,0,0,0,0,0,0
40655,8078311,2019-07-05,25,3146,1,29120,1,8,1,1,47.09,47.09,227,0,5.23,0,1,0,1,0,0,0,0
40656,8119846,2019-07-05,31,3101,1,26901,1,12,2,1,56.54,56.54,277,0,6.3,0,1,0,1,0,0,0,0
40657,8165714,2019-07-05,14,4114,1,26901,1,2,1,1,18.69,18.69,190,0,2.08,0,0,0,0,0,0,0,0
40658,8180955,2019-07-05,28,2402,1,28851,1,6,1,1,0,10.75,0,1250,0,0,0,0,0,0,0,0,0
40659,8204448,2019-07-05,26,9408,1,26901,1,4,1,1,24.34,24.34,125,0,2.7,0,0,0,0,0,0,0,0
40660,8244790,2019-07-05,21,7130,1,28156,1,8,1,1,35.94,35.94,305,0,4,0,0,0,0,0,0,0,0
40661,8247723,2019-07-05,32,7291,1,26901,2,8,1,1,36.13,46.88,448,1250,4.02,0,1,0,0,0,0,0,0
40662,8270976,2019-07-05,28,7405,2,26901,1,4,2,1,15.92,15.92,200,0,1.77,0,0,0,0,0,0,0,0
40663,8298742,2019-07-05,26,5132,1,29277,1,12,1,1,0,21.5,0,2500,0,0,0,0,0,0,0,0,0
40664,8380638,2019-07-05,26,9406,1,26901,1,12,2,1,7.49,28.99,37,2500,0.83,1,0,0,0,0,0,0,0
40665,8439121,2019-07-05,18,7260,1,26901,1,8,1,1,57.39,57.39,278,0,6.36,1,0,0,1,0,0,0,0
40667,8501387,2019-07-05,27,7130,1,28851,1,2,1,1,0,10.75,0,1250,0,0,0,0,0,0,0,0,0
40668,8513157,2019-07-05,30,3403,0,0,0,8,0,0,33.31,33.31,167,0,3.71,0,1,0,1,0,0,0,0
40670,8559388,2019-07-05,31,3138,0,0,0,8,0,0,8.98,8.98,45,0,0.99,0,0,0,1,0,0,0,0
40671,8572443,2019-07-05,23,7402,2,21683,2,12,1,1,15.03,24.03,200,2000,1.67,0,0,0,0,0,0,0,0
40672,8656764,2019-07-05,20,7404,2,26901,3,8,1,1,81.91,81.91,545,0,9.1,0,0,0,0,0,0,0,1
40673,8680882,2019-07-05,36,3146,2,26901,2,8,2,1,26.55,26.55,242,0,2.95,0,0,0,0,0,0,0,0
40676,8845266,2019-07-05,32,7122,1,31120,1,2,1,1,12.38,23.13,125,1250,1.38,0,0,0,0,0,0,0,0
40677,8888643,2019-07-05,30,3142,2,26901,2,12,1,1,32.1,58.495,504,0,3.59,1,1,0,0,0,0,1,0
40678,8891357,2019-07-05,23,7130,2,26901,2,8,1,1,39.04,39.04,244,0,4.34,0,0,0,0,0,0,0,1
40679,8891592,2019-07-05,34,9185,4,30277,1,8,1,1,26.12,26.12,276,0,2.91,0,0,0,0,0,0,0,0
40681,9010240,2019-07-05,27,7284,1,26901,1,6,1,1,0,32.25,0,3750,0,0,0,0,0,0,0,0,0
40682,9019795,2019-07-05,36,3144,0,0,0,8,0,0,30.34,30.34,152,0,3.38,0,1,0,1,0,0,0,0
40684,9119167,2019-07-05,27,9185,1,21683,1,12,2,1,41.7,41.7,125,0,4.62,0,0,0,0,0,0,0,0
40686,9126324,2019-07-05,26,1137,1,21683,1,2,2,1,27.14,27.14,125,0,3.02,0,0,0,0,0,0,0,0
40687,9171051,2019-07-05,28,9177,1,30239,1,8,1,1,0,29.5,0,3500,0,0,0,0,0,0,0,0,0
40688,9203354,2019-07-05,26,7268,1,31125,1,12,1,1,20.36,20.36,125,0,2.26,0,0,0,0,0,0,0,0
40690,9277928,2019-07-05,33,7411,1,31080,1,2,1,1,0,21.5,0,2500,0,0,0,0,0,0,0,0,0
40691,9319630,2019-07-05,30,3144,1,28156,1,8,1,1,51.48,51.48,249,0,5.72,1,1,0,1,0,0,0,0
40692,9494630,2019-07-05,32,7411,2,30513,1,2,1,1,0,18,0,4500,0,0,0,0,0,0,0,0,0
40693,9535719,2019-07-05,33,7259,1,26901,1,2,2,1,0,10.75,0,1250,0,0,0,0,0,0,0,0,0
40694,9584177,2019-07-05,15,7138,2,26901,1,8,2,1,12.18,30.18,61,4000,1.36,0,0,0,0,0,0,0,0
40697,9820314,2019-07-05,26,7266,1,24422,1,8,1,1,55.46,76.96,339,2500,6.17,0,0,0,1,0,1,0,0
40698,9853342,2019-07-05,33,7420,1,26901,1,8,1,1,45.5,45.5,153,0,5.04,0,0,0,0,0,0,0,0
40699,9904374,2019-07-05,37,3142,0,0,0,8,0,0,24.84,24.84,124,0,2.76,1,1,0,1,0,0,0,0
40700,9911048,2019-07-05,27,9268,1,28851,1,8,1,1,34.04,34.04,190,0,3.78,0,0,0,1,0,1,0,0
40701,9914005,2019-07-05,32,1136,1,31168,1,12,1,1,12.86,12.86,125,0,1.43,0,0,0,0,0,0,0,0
40703,9989344,2019-07-05,27,9172,1,26901,1,2,2,1,10.43,10.43,125,0,1.16,0,0,0,0,0,0,0,0
40704,17476,2019-07-06,15,3101,1,26901,1,2,2,1,46.68,46.68,250,0,5.2,0,0,0,0,0,0,0,0
40705,152400,2019-07-06,33,7405,0,0,0,8,0,0,15.16,15.16,75,0,1.68,1,1,0,0,0,0,0,0
40706,172554,2019-07-06,27,7430,0,0,0,8,0,0,14.16,14.16,70,0,1.57,0,1,0,0,0,0,0,0
